Edad,Atricion,ViajeTrabajo,PagaDiaria,Departamento,DistanciaCasa,NivelEducacion,CampoEducacion,SatisfaccionConEntorno,Genero,SalarioHora,InvolucracionTrabajo,NivelTrabajo,PuestoTrabajo,SatisfaccionTrabajo,EstadoCivil,IngresosMensuales,MonthlyRate,NumCompaniasTrabajadas,TrabajoFueraDeHora,IncrementoPorcentualSalario,PerformanceTrabajo,SatisfaccionRelacion,AniosTotalesTrabajo,EntrenamientoUltimoAnio,BalanceVidaTrabajo,AniosEnCompania,AniosPuestoActual,AniosDesdeUltimoAscenso,AniosJefeActual
35,No,Poco_Frecuente,890,Ventas,2,3,Marketing,4,Femenino,97,3,1,Representante Ventas,4,Casado,2014,9687,1,No,13,3,1,2,3,3,2,2,2,2
26,No,Poco_Frecuente,1355,Recursos Humanos,25,1,Ciencias,3,Femenino,61,3,1,Recursos Humanos,3,Casado,2942,8916,1,No,23,4,4,8,3,3,8,7,5,7
32,No,Poco_Frecuente,334,Investigacion & Desarrollo,5,2,Ciencias,1,Masculino,80,4,1,Investigador,2,Divorciado,3298,15053,0,Si,12,3,4,7,5,2,6,2,0,5
32,No,Poco_Frecuente,334,Investigacion & Desarrollo,5,2,Ciencias,1,Masculino,80,4,1,Investigador,2,Divorciado,3298,15053,0,Si,12,3,4,7,5,2,6,2,0,5
32,No,Poco_Frecuente,334,Investigacion & Desarrollo,5,2,Ciencias,1,Masculino,80,4,1,Investigador,2,Divorciado,3298,15053,0,Si,12,3,4,7,5,2,6,2,0,5
32,No,Poco_Frecuente,334,Investigacion & Desarrollo,5,2,Ciencias,1,Masculino,80,4,1,Investigador,2,Divorciado,3298,15053,0,Si,12,3,4,7,5,2,6,2,0,5
32,No,Poco_Frecuente,334,Investigacion & Desarrollo,5,2,Ciencias,1,Masculino,80,4,1,Investigador,2,Divorciado,3298,15053,0,Si,12,3,4,7,5,2,6,2,0,5
26,No,Poco_Frecuente,1355,Recursos Humanos,25,1,Ciencias,3,Femenino,61,3,1,Recursos Humanos,3,Casado,2942,8916,1,No,23,4,4,8,3,3,8,7,5,7
26,No,Poco_Frecuente,1355,Recursos Humanos,25,1,Ciencias,3,Femenino,61,3,1,Recursos Humanos,3,Casado,2942,8916,1,No,23,4,4,8,3,3,8,7,5,7
26,No,Poco_Frecuente,1355,Recursos Humanos,25,1,Ciencias,3,Femenino,61,3,1,Recursos Humanos,3,Casado,2942,8916,1,No,23,4,4,8,3,3,8,7,5,7
26,No,Poco_Frecuente,1355,Recursos Humanos,25,1,Ciencias,3,Femenino,61,3,1,Recursos Humanos,3,Casado,2942,8916,1,No,23,4,4,8,3,3,8,7,5,7
28,No,NoFrecuente,120,Ventas,4,3,Medicina,2,Femenino,43,3,2,Ejecutivo Ventas,3,Casado,4221,8863,1,No,15,3,2,5,3,4,5,4,0,4
40,No,Poco_Frecuente,630,Ventas,4,4,Marketing,3,Femenino,67,2,3,Ejecutivo Ventas,4,Casado,10855,8552,7,No,11,3,1,15,2,2,12,11,2,11
40,No,Poco_Frecuente,630,Ventas,4,4,Marketing,3,Femenino,67,2,3,Ejecutivo Ventas,4,Casado,10855,8552,7,No,11,3,1,15,2,2,12,11,2,11
40,No,Poco_Frecuente,630,Ventas,4,4,Marketing,3,Femenino,67,2,3,Ejecutivo Ventas,4,Casado,10855,8552,7,No,11,3,1,15,2,2,12,11,2,11
40,No,Poco_Frecuente,630,Ventas,4,4,Marketing,3,Femenino,67,2,3,Ejecutivo Ventas,4,Casado,10855,8552,7,No,11,3,1,15,2,2,12,11,2,11
40,No,Poco_Frecuente,630,Ventas,4,4,Marketing,3,Femenino,67,2,3,Ejecutivo Ventas,4,Casado,10855,8552,7,No,11,3,1,15,2,2,12,11,2,11
40,No,Viaje_Frecuente,1395,Manufacturacion,26,3,Otro,2,Femenino,54,3,2,Manufacturador,2,Divorciado,5605,8504,1,No,11,3,1,20,2,3,20,7,2,13
40,No,Viaje_Frecuente,1395,Manufacturacion,26,3,Otro,2,Femenino,54,3,2,Manufacturador,2,Divorciado,5605,8504,1,No,11,3,1,20,2,3,20,7,2,13
40,No,Viaje_Frecuente,1395,Manufacturacion,26,3,Otro,2,Femenino,54,3,2,Manufacturador,2,Divorciado,5605,8504,1,No,11,3,1,20,2,3,20,7,2,13
40,No,Viaje_Frecuente,1395,Manufacturacion,26,3,Otro,2,Femenino,54,3,2,Manufacturador,2,Divorciado,5605,8504,1,No,11,3,1,20,2,3,20,7,2,13
40,No,Viaje_Frecuente,1395,Manufacturacion,26,3,Otro,2,Femenino,54,3,2,Manufacturador,2,Divorciado,5605,8504,1,No,11,3,1,20,2,3,20,7,2,13
24,No,NoFrecuente,673,Manufacturacion,11,2,Otro,1,Femenino,96,4,2,Director Manufacturacion,3,Divorciado,4011,8232,0,No,18,3,4,5,5,2,4,2,1,3
24,No,NoFrecuente,673,Manufacturacion,11,2,Otro,1,Femenino,96,4,2,Director Manufacturacion,3,Divorciado,4011,8232,0,No,18,3,4,5,5,2,4,2,1,3
24,No,NoFrecuente,673,Manufacturacion,11,2,Otro,1,Masculino,96,4,2,Director Manufacturacion,3,Divorciado,4011,8232,0,No,18,3,4,5,5,2,4,2,1,3
24,No,NoFrecuente,673,Manufacturacion,11,2,Otro,1,Masculino,96,4,2,Director Manufacturacion,3,Divorciado,4011,8232,0,No,18,3,4,5,5,2,4,2,1,3
24,No,NoFrecuente,673,Manufacturacion,11,2,Otro,1,Masculino,96,4,2,Director Manufacturacion,3,Divorciado,4011,8232,0,No,18,3,4,5,5,2,4,2,1,3
36,No,Poco_Frecuente,1223,Manufacturacion,8,3,Diploma Tecnico,3,Masculino,59,3,3,Representante Sanitario,3,Divorciado,10096,8202,1,No,13,3,2,17,2,3,17,14,12,8
36,No,Poco_Frecuente,1223,Manufacturacion,8,3,Diploma Tecnico,3,Masculino,59,3,3,Representante Sanitario,3,Divorciado,10096,8202,1,No,13,3,2,17,2,3,17,14,12,8
36,No,Poco_Frecuente,1223,Manufacturacion,8,3,Diploma Tecnico,3,Masculino,59,3,3,Representante Sanitario,3,Divorciado,10096,8202,1,No,13,3,2,17,2,3,17,14,12,8
36,No,Poco_Frecuente,1223,Manufacturacion,8,3,Diploma Tecnico,3,Masculino,59,3,3,Representante Sanitario,3,Divorciado,10096,8202,1,No,13,3,2,17,2,3,17,14,12,8
36,No,Poco_Frecuente,1223,Manufacturacion,8,3,Diploma Tecnico,3,Masculino,59,3,3,Representante Sanitario,3,Divorciado,10096,8202,1,No,13,3,2,17,2,3,17,14,12,8
30,No,Poco_Frecuente,1339,Ventas,5,3,Ciencias,2,Masculino,41,3,3,Ejecutivo Ventas,4,Casado,9419,8053,2,No,12,3,3,12,2,3,10,9,7,4
30,No,Poco_Frecuente,1339,Ventas,5,3,Ciencias,2,Masculino,41,3,3,Ejecutivo Ventas,4,Casado,9419,8053,2,No,12,3,3,12,2,3,10,9,7,4
30,No,Poco_Frecuente,1339,Ventas,5,3,Ciencias,2,Masculino,41,3,3,Ejecutivo Ventas,4,Casado,9419,8053,2,No,12,3,3,12,2,3,10,9,7,4
27,No,Poco_Frecuente,1157,Manufacturacion,17,3,Otro,3,Masculino,51,3,1,Manufacturador,2,Casado,3058,13364,0,Si,16,3,4,6,3,2,5,2,1,1
27,No,Poco_Frecuente,1157,Manufacturacion,17,3,Otro,3,Masculino,51,3,1,Manufacturador,2,Casado,3058,13364,0,Si,16,3,4,6,3,2,5,2,1,1
30,No,Poco_Frecuente,1339,Ventas,5,3,Ciencias,2,Masculino,41,3,3,Ejecutivo Ventas,4,Casado,9419,8053,2,No,12,3,3,12,2,3,10,9,7,4
32,No,Poco_Frecuente,120,Manufacturacion,6,5,Otro,3,Masculino,43,3,1,Manufacturador,3,Soltero,3038,12430,3,No,20,4,1,8,2,3,5,4,1,4
30,No,Poco_Frecuente,1339,Ventas,5,3,Ciencias,2,Masculino,41,3,3,Ejecutivo Ventas,4,Casado,9419,8053,2,No,12,3,3,12,2,3,10,9,7,4
32,No,Poco_Frecuente,120,Manufacturacion,6,5,Otro,3,Masculino,43,3,1,Manufacturador,3,Soltero,3038,12430,3,No,20,4,1,8,2,3,5,4,1,4
51,No,Poco_Frecuente,313,Manufacturacion,3,3,Medicina,4,Masculino,98,3,4,Representante Sanitario,2,Soltero,13734,7192,3,No,18,3,3,21,6,3,7,7,1,0
32,No,Poco_Frecuente,120,Manufacturacion,6,5,Otro,3,Masculino,43,3,1,Manufacturador,3,Soltero,3038,12430,3,No,20,4,1,8,2,3,5,4,1,4
51,No,Poco_Frecuente,313,Manufacturacion,3,3,Medicina,4,Femenino,98,3,4,Representante Sanitario,2,Soltero,13734,7192,3,No,18,3,3,21,6,3,7,7,1,0
32,No,Poco_Frecuente,120,Manufacturacion,6,5,Otro,3,Masculino,43,3,1,Manufacturador,3,Soltero,3038,12430,3,No,20,4,1,8,2,3,5,4,1,4
51,No,Poco_Frecuente,313,Manufacturacion,3,3,Medicina,4,Femenino,98,3,4,Representante Sanitario,2,Soltero,13734,7192,3,No,18,3,3,21,6,3,7,7,1,0
32,No,Poco_Frecuente,120,Manufacturacion,6,5,Otro,3,Masculino,43,3,1,Manufacturador,3,Soltero,3038,12430,3,No,20,4,1,8,2,3,5,4,1,4
37,No,Poco_Frecuente,408,Investigacion & Desarrollo,19,2,Ciencias,2,Masculino,73,3,1,Tecnico Laboratorio,2,Casado,3022,10227,4,No,21,4,1,8,1,3,1,0,0,0
37,No,Poco_Frecuente,408,Investigacion & Desarrollo,19,2,Ciencias,2,Masculino,73,3,1,Tecnico Laboratorio,2,Casado,3022,10227,4,No,21,4,1,8,1,3,1,0,0,0
37,No,Poco_Frecuente,408,Investigacion & Desarrollo,19,2,Ciencias,2,Masculino,73,3,1,Tecnico Laboratorio,2,Casado,3022,10227,4,No,21,4,1,8,1,3,1,0,0,0
37,No,Poco_Frecuente,408,Investigacion & Desarrollo,19,2,Ciencias,2,Masculino,73,3,1,Tecnico Laboratorio,2,Casado,3022,10227,4,No,21,4,1,8,1,3,1,0,0,0
37,No,Poco_Frecuente,408,Investigacion & Desarrollo,19,2,Ciencias,2,Masculino,73,3,1,Tecnico Laboratorio,2,Casado,3022,10227,4,No,21,4,1,8,1,3,1,0,0,0
34,Si,Poco_Frecuente,699,Investigacion & Desarrollo,6,1,Medicina,2,Masculino,83,3,1,Investigador,1,Soltero,2960,17102,2,No,11,3,3,8,2,3,4,2,1,3
34,Si,Poco_Frecuente,699,Investigacion & Desarrollo,6,1,Medicina,2,Masculino,83,3,1,Investigador,1,Soltero,2960,17102,2,No,11,3,3,8,2,3,4,2,1,3
34,Si,Poco_Frecuente,699,Investigacion & Desarrollo,6,1,Medicina,2,Masculino,83,3,1,Investigador,1,Soltero,2960,17102,2,No,11,3,3,8,2,3,4,2,1,3
34,Si,Poco_Frecuente,699,Investigacion & Desarrollo,6,1,Medicina,2,Masculino,83,3,1,Investigador,1,Soltero,2960,17102,2,No,11,3,3,8,2,3,4,2,1,3
34,Si,Poco_Frecuente,699,Investigacion & Desarrollo,6,1,Medicina,2,Masculino,83,3,1,Investigador,1,Soltero,2960,17102,2,No,11,3,3,8,2,3,4,2,1,3
32,No,Poco_Frecuente,827,Investigacion & Desarrollo,1,1,Ciencias,4,Masculino,71,3,1,Tecnico Informatica,1,Soltero,2956,15178,1,No,13,3,4,1,2,3,1,0,0,0
32,No,Poco_Frecuente,827,Investigacion & Desarrollo,1,1,Ciencias,4,Masculino,71,3,1,Tecnico Informatica,1,Soltero,2956,15178,1,No,13,3,4,1,2,3,1,0,0,0
32,No,Poco_Frecuente,827,Investigacion & Desarrollo,1,1,Ciencias,4,Masculino,71,3,1,Tecnico Informatica,1,Soltero,2956,15178,1,No,13,3,4,1,2,3,1,0,0,0
32,No,Poco_Frecuente,827,Investigacion & Desarrollo,1,1,Ciencias,4,Masculino,71,3,1,Tecnico Informatica,1,Soltero,2956,15178,1,No,13,3,4,1,2,3,1,0,0,0
32,No,Poco_Frecuente,827,Investigacion & Desarrollo,1,1,Ciencias,4,Masculino,71,3,1,Tecnico Informatica,1,Soltero,2956,15178,1,No,13,3,4,1,2,3,1,0,0,0
51,No,Poco_Frecuente,313,Manufacturacion,3,3,Medicina,4,Femenino,98,3,4,Representante Sanitario,2,Soltero,13734,7192,3,No,18,3,3,21,6,3,7,7,1,0
51,No,Poco_Frecuente,313,Manufacturacion,3,3,Medicina,4,Femenino,98,3,4,Representante Sanitario,2,Soltero,13734,7192,3,No,18,3,3,21,6,3,7,7,1,0
36,Si,Poco_Frecuente,1218,Ventas,9,4,Ciencias,3,Femenino,82,2,1,Representante Ventas,1,Soltero,3407,6986,7,No,23,4,2,10,4,3,5,3,0,3
36,Si,Poco_Frecuente,1218,Ventas,9,4,Ciencias,3,Femenino,82,2,1,Representante Ventas,1,Soltero,3407,6986,7,No,23,4,2,10,4,3,5,3,0,3
36,Si,Poco_Frecuente,1218,Ventas,9,4,Ciencias,3,Femenino,82,2,1,Representante Ventas,1,Soltero,3407,6986,7,No,23,4,2,10,4,3,5,3,0,3
22,No,NoFrecuente,1123,Recursos Humanos,16,2,Medicina,4,Masculino,96,4,1,Marketing,4,Divorciado,2935,7324,1,Si,13,3,2,1,2,2,1,0,0,0
22,No,NoFrecuente,1123,Recursos Humanos,16,2,Medicina,4,Masculino,96,4,1,Marketing,4,Divorciado,2935,7324,1,Si,13,3,2,1,2,2,1,0,0,0
22,No,NoFrecuente,1123,Recursos Humanos,16,2,Medicina,4,Masculino,96,4,1,Marketing,4,Divorciado,2935,7324,1,Si,13,3,2,1,2,2,1,0,0,0
22,No,NoFrecuente,1123,Recursos Humanos,16,2,Medicina,4,Masculino,96,4,1,Marketing,4,Divorciado,2935,7324,1,Si,13,3,2,1,2,2,1,0,0,0
22,No,NoFrecuente,1123,Recursos Humanos,16,2,Medicina,4,Masculino,96,4,1,Marketing,4,Divorciado,2935,7324,1,Si,13,3,2,1,2,2,1,0,0,0
36,Si,Poco_Frecuente,1218,Ventas,9,4,Ciencias,3,Femenino,82,2,1,Representante Ventas,1,Soltero,3407,6986,7,No,23,4,2,10,4,3,5,3,0,3
36,Si,Poco_Frecuente,1218,Ventas,9,4,Ciencias,3,Femenino,82,2,1,Representante Ventas,1,Soltero,3407,6986,7,No,23,4,2,10,4,3,5,3,0,3
31,No,Poco_Frecuente,140,Manufacturacion,12,1,Otro,3,Femenino,95,3,1,Manufacturador,4,Casado,3929,6984,8,Si,23,4,3,7,0,3,4,2,0,2
31,No,Poco_Frecuente,140,Manufacturacion,12,1,Otro,3,Femenino,95,3,1,Manufacturador,4,Casado,3929,6984,8,Si,23,4,3,7,0,3,4,2,0,2
31,No,Poco_Frecuente,140,Manufacturacion,12,1,Otro,3,Femenino,95,3,1,Manufacturador,4,Casado,3929,6984,8,Si,23,4,3,7,0,3,4,2,0,2
31,No,Poco_Frecuente,670,Investigacion & Desarrollo,26,1,Ciencias,1,Masculino,31,3,1,Investigador,3,Divorciado,2911,15170,1,No,17,3,4,5,1,2,5,2,4,3
31,No,Poco_Frecuente,670,Investigacion & Desarrollo,26,1,Ciencias,1,Masculino,31,3,1,Investigador,3,Divorciado,2911,15170,1,No,17,3,4,5,1,2,5,2,4,3
31,No,Poco_Frecuente,670,Investigacion & Desarrollo,26,1,Ciencias,1,Masculino,31,3,1,Investigador,3,Divorciado,2911,15170,1,No,17,3,4,5,1,2,5,2,4,3
31,No,Poco_Frecuente,670,Investigacion & Desarrollo,26,1,Ciencias,1,Masculino,31,3,1,Investigador,3,Divorciado,2911,15170,1,No,17,3,4,5,1,2,5,2,4,3
31,No,Poco_Frecuente,670,Investigacion & Desarrollo,26,1,Ciencias,1,Masculino,31,3,1,Investigador,3,Divorciado,2911,15170,1,No,17,3,4,5,1,2,5,2,4,3
31,No,Poco_Frecuente,140,Manufacturacion,12,1,Otro,3,Femenino,95,3,1,Manufacturador,4,Casado,3929,6984,8,Si,23,4,3,7,0,3,4,2,0,2
31,No,Poco_Frecuente,140,Manufacturacion,12,1,Otro,3,Femenino,95,3,1,Manufacturador,4,Casado,3929,6984,8,Si,23,4,3,7,0,3,4,2,0,2
50,No,Viaje_Frecuente,809,Ventas,12,3,Marketing,3,Femenino,77,3,3,Ejecutivo Ventas,4,Soltero,9208,6645,4,No,11,3,4,16,3,3,2,2,2,1
50,No,Viaje_Frecuente,809,Ventas,12,3,Marketing,3,Femenino,77,3,3,Ejecutivo Ventas,4,Soltero,9208,6645,4,No,11,3,4,16,3,3,2,2,2,1
50,No,Viaje_Frecuente,809,Ventas,12,3,Marketing,3,Femenino,77,3,3,Ejecutivo Ventas,4,Soltero,9208,6645,4,No,11,3,4,16,3,3,2,2,2,1
25,No,Poco_Frecuente,1280,Investigacion & Desarrollo,7,1,Medicina,4,Masculino,64,2,1,Tecnico Informatica,4,Casado,2889,26897,1,No,11,3,3,2,2,3,2,2,2,1
25,No,Poco_Frecuente,1280,Investigacion & Desarrollo,7,1,Medicina,4,Masculino,64,2,1,Tecnico Informatica,4,Casado,2889,26897,1,No,11,3,3,2,2,3,2,2,2,1
25,No,Poco_Frecuente,1280,Investigacion & Desarrollo,7,1,Medicina,4,Masculino,64,2,1,Tecnico Informatica,4,Casado,2889,26897,1,No,11,3,3,2,2,3,2,2,2,1
25,No,Poco_Frecuente,1280,Investigacion & Desarrollo,7,1,Medicina,4,Masculino,64,2,1,Tecnico Informatica,4,Casado,2889,26897,1,No,11,3,3,2,2,3,2,2,2,1
25,No,Poco_Frecuente,1280,Investigacion & Desarrollo,7,1,Medicina,4,Masculino,64,2,1,Tecnico Informatica,4,Casado,2889,26897,1,No,11,3,3,2,2,3,2,2,2,1
50,No,Viaje_Frecuente,809,Ventas,12,3,Marketing,3,Femenino,77,3,3,Ejecutivo Ventas,4,Soltero,9208,6645,4,No,11,3,4,16,3,3,2,2,2,1
50,No,Viaje_Frecuente,809,Ventas,12,3,Marketing,3,Femenino,77,3,3,Ejecutivo Ventas,4,Soltero,9208,6645,4,No,11,3,4,16,3,3,2,2,2,1
40,No,Poco_Frecuente,989,Investigacion & Desarrollo,4,1,Medicina,4,Femenino,46,3,5,Jefe Area,3,Casado,19033,6499,1,No,14,3,2,21,2,3,20,8,9,9
40,No,Poco_Frecuente,989,Investigacion & Desarrollo,4,1,Medicina,4,Femenino,46,3,5,Jefe Area,3,Casado,19033,6499,1,No,14,3,2,21,2,3,20,8,9,9
40,No,Poco_Frecuente,989,Investigacion & Desarrollo,4,1,Medicina,4,Femenino,46,3,5,Jefe Area,3,Casado,19033,6499,1,No,14,3,2,21,2,3,20,8,9,9
35,No,Poco_Frecuente,1214,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,30,2,1,Tecnico Informatica,3,Soltero,2859,26278,1,No,18,3,1,6,3,3,6,4,0,4
35,No,Poco_Frecuente,1214,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,30,2,1,Tecnico Informatica,3,Soltero,2859,26278,1,No,18,3,1,6,3,3,6,4,0,4
35,No,Poco_Frecuente,1214,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,30,2,1,Tecnico Informatica,3,Soltero,2859,26278,1,No,18,3,1,6,3,3,6,4,0,4
35,No,Poco_Frecuente,1214,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,30,2,1,Tecnico Informatica,3,Soltero,2859,26278,1,No,18,3,1,6,3,3,6,4,0,4
35,No,Poco_Frecuente,1214,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,30,2,1,Tecnico Informatica,3,Soltero,2859,26278,1,No,18,3,1,6,3,3,6,4,0,4
40,No,Poco_Frecuente,989,Investigacion & Desarrollo,4,1,Medicina,4,Femenino,46,3,5,Jefe Area,3,Casado,19033,6499,1,No,14,3,2,21,2,3,20,8,9,9
40,No,Poco_Frecuente,989,Investigacion & Desarrollo,4,1,Medicina,4,Femenino,46,3,5,Jefe Area,3,Casado,19033,6499,1,No,14,3,2,21,2,3,20,8,9,9
51,No,Poco_Frecuente,684,Investigacion & Desarrollo,6,3,Ciencias,1,Femenino,51,3,5,Director de Investigacion,3,Soltero,19537,6462,7,No,13,3,3,23,5,3,20,18,15,15
51,No,Poco_Frecuente,684,Investigacion & Desarrollo,6,3,Ciencias,1,Femenino,51,3,5,Director de Investigacion,3,Soltero,19537,6462,7,No,13,3,3,23,5,3,20,18,15,15
45,No,Poco_Frecuente,1268,Ventas,4,2,Ciencias,3,Femenino,30,3,2,Ejecutivo Ventas,1,Divorciado,5006,6319,4,Si,11,3,1,9,3,4,5,4,0,3
24,No,Poco_Frecuente,1127,Manufacturacion,18,1,Diploma Tecnico,2,Masculino,52,3,1,Manufacturador,3,Casado,2774,13257,0,No,12,3,3,6,2,3,5,3,1,2
24,No,Poco_Frecuente,1127,Manufacturacion,18,1,Diploma Tecnico,2,Masculino,52,3,1,Manufacturador,3,Casado,2774,13257,0,No,12,3,3,6,2,3,5,3,1,2
24,No,Poco_Frecuente,1127,Manufacturacion,18,1,Diploma Tecnico,2,Masculino,52,3,1,Manufacturador,3,Casado,2774,13257,0,No,12,3,3,6,2,3,5,3,1,2
24,No,Poco_Frecuente,1127,Manufacturacion,18,1,Diploma Tecnico,2,Masculino,52,3,1,Manufacturador,3,Casado,2774,13257,0,No,12,3,3,6,2,3,5,3,1,2
24,No,Poco_Frecuente,1127,Manufacturacion,18,1,Diploma Tecnico,2,Masculino,52,3,1,Manufacturador,3,Casado,2774,13257,0,No,12,3,3,6,2,3,5,3,1,2
45,No,Poco_Frecuente,1268,Ventas,4,2,Ciencias,3,Femenino,30,3,2,Ejecutivo Ventas,1,Divorciado,5006,6319,4,Si,11,3,1,9,3,4,5,4,0,3
45,No,Poco_Frecuente,1268,Ventas,4,2,Ciencias,3,Femenino,30,3,2,Ejecutivo Ventas,1,Divorciado,5006,6319,4,Si,11,3,1,9,3,4,5,4,0,3
45,No,Poco_Frecuente,1268,Ventas,4,2,Ciencias,3,Femenino,30,3,2,Ejecutivo Ventas,1,Divorciado,5006,6319,4,Si,11,3,1,9,3,4,5,4,0,3
45,No,Poco_Frecuente,1268,Ventas,4,2,Ciencias,3,Femenino,30,3,2,Ejecutivo Ventas,1,Divorciado,5006,6319,4,Si,11,3,1,9,3,4,5,4,0,3
38,No,Poco_Frecuente,1380,Manufacturacion,9,2,Diploma Tecnico,3,Femenino,75,3,1,Manufacturador,4,Soltero,2288,6319,1,No,12,3,3,2,3,3,2,2,2,1
30,No,Poco_Frecuente,1427,Manufacturacion,2,1,Diploma Tecnico,2,Masculino,35,2,1,Manufacturador,4,Soltero,2720,11162,0,No,13,3,4,6,3,3,5,3,1,2
30,No,Poco_Frecuente,1427,Manufacturacion,2,1,Diploma Tecnico,2,Masculino,35,2,1,Manufacturador,4,Soltero,2720,11162,0,No,13,3,4,6,3,3,5,3,1,2
30,No,Poco_Frecuente,1427,Manufacturacion,2,1,Diploma Tecnico,2,Masculino,35,2,1,Manufacturador,4,Soltero,2720,11162,0,No,13,3,4,6,3,3,5,3,1,2
30,No,Poco_Frecuente,1427,Manufacturacion,2,1,Diploma Tecnico,2,Masculino,35,2,1,Manufacturador,4,Soltero,2720,11162,0,No,13,3,4,6,3,3,5,3,1,2
30,No,Poco_Frecuente,1427,Manufacturacion,2,1,Diploma Tecnico,2,Masculino,35,2,1,Manufacturador,4,Soltero,2720,11162,0,No,13,3,4,6,3,3,5,3,1,2
28,No,Poco_Frecuente,440,Manufacturacion,21,3,Otro,3,Masculino,42,3,1,Manufacturador,4,Casado,2713,6672,1,No,11,3,3,5,2,1,5,2,0,2
28,No,Poco_Frecuente,440,Manufacturacion,21,3,Otro,3,Masculino,42,3,1,Manufacturador,4,Casado,2713,6672,1,No,11,3,3,5,2,1,5,2,0,2
28,No,Poco_Frecuente,440,Manufacturacion,21,3,Otro,3,Masculino,42,3,1,Manufacturador,4,Casado,2713,6672,1,No,11,3,3,5,2,1,5,2,0,2
28,No,Poco_Frecuente,440,Manufacturacion,21,3,Otro,3,Masculino,42,3,1,Manufacturador,4,Casado,2713,6672,1,No,11,3,3,5,2,1,5,2,0,2
28,No,Poco_Frecuente,440,Manufacturacion,21,3,Otro,3,Masculino,42,3,1,Manufacturador,4,Casado,2713,6672,1,No,11,3,3,5,2,1,5,2,0,2
29,No,Poco_Frecuente,1328,Investigacion & Desarrollo,2,3,Ciencias,3,Masculino,76,3,1,Tecnico Informatica,2,Casado,2703,4956,0,No,23,4,4,6,3,3,5,4,0,4
29,No,Poco_Frecuente,1328,Investigacion & Desarrollo,2,3,Ciencias,3,Masculino,76,3,1,Tecnico Informatica,2,Casado,2703,4956,0,No,23,4,4,6,3,3,5,4,0,4
29,No,Poco_Frecuente,1328,Investigacion & Desarrollo,2,3,Ciencias,3,Masculino,76,3,1,Tecnico Informatica,2,Casado,2703,4956,0,No,23,4,4,6,3,3,5,4,0,4
29,No,Poco_Frecuente,1328,Investigacion & Desarrollo,2,3,Ciencias,3,Masculino,76,3,1,Tecnico Informatica,2,Casado,2703,4956,0,No,23,4,4,6,3,3,5,4,0,4
29,No,Poco_Frecuente,1328,Investigacion & Desarrollo,2,3,Ciencias,3,Masculino,76,3,1,Tecnico Informatica,2,Casado,2703,4956,0,No,23,4,4,6,3,3,5,4,0,4
30,No,Poco_Frecuente,1358,Recursos Humanos,24,1,Ciencias,4,Masculino,67,3,1,Recursos Humanos,3,Divorciado,2693,13335,1,No,22,4,2,1,2,3,1,0,0,0
30,No,Poco_Frecuente,1358,Recursos Humanos,24,1,Ciencias,4,Masculino,67,3,1,Recursos Humanos,3,Divorciado,2693,13335,1,No,22,4,2,1,2,3,1,0,0,0
30,No,Poco_Frecuente,1358,Recursos Humanos,24,1,Ciencias,4,Masculino,67,3,1,Recursos Humanos,3,Divorciado,2693,13335,1,No,22,4,2,1,2,3,1,0,0,0
30,No,Poco_Frecuente,1358,Recursos Humanos,24,1,Ciencias,4,Masculino,67,3,1,Recursos Humanos,3,Divorciado,2693,13335,1,No,22,4,2,1,2,3,1,0,0,0
30,No,Poco_Frecuente,1358,Recursos Humanos,24,1,Ciencias,4,Masculino,67,3,1,Recursos Humanos,3,Divorciado,2693,13335,1,No,22,4,2,1,2,3,1,0,0,0
50,Si,Poco_Frecuente,869,Ventas,3,2,Marketing,1,Masculino,86,2,1,Representante Ventas,3,Casado,2683,3810,1,Si,14,3,3,3,2,3,3,2,0,2
50,Si,Poco_Frecuente,869,Ventas,3,2,Marketing,1,Masculino,86,2,1,Representante Ventas,3,Casado,2683,3810,1,Si,14,3,3,3,2,3,3,2,0,2
50,Si,Poco_Frecuente,869,Ventas,3,2,Marketing,1,Masculino,86,2,1,Representante Ventas,3,Casado,2683,3810,1,Si,14,3,3,3,2,3,3,2,0,2
50,Si,Poco_Frecuente,869,Ventas,3,2,Marketing,1,Masculino,86,2,1,Representante Ventas,3,Casado,2683,3810,1,Si,14,3,3,3,2,3,3,2,0,2
50,Si,Poco_Frecuente,869,Ventas,3,2,Marketing,1,Masculino,86,2,1,Representante Ventas,3,Casado,2683,3810,1,Si,14,3,3,3,2,3,3,2,0,2
38,No,Poco_Frecuente,1380,Manufacturacion,9,2,Diploma Tecnico,3,Femenino,75,3,1,Manufacturador,4,Soltero,2288,6319,1,No,12,3,3,2,3,3,2,2,2,1
38,No,Poco_Frecuente,1380,Manufacturacion,9,2,Diploma Tecnico,3,Femenino,75,3,1,Manufacturador,4,Soltero,2288,6319,1,No,12,3,3,2,3,3,2,2,2,1
38,No,Poco_Frecuente,1380,Manufacturacion,9,2,Diploma Tecnico,3,Femenino,75,3,1,Manufacturador,4,Soltero,2288,6319,1,No,12,3,3,2,3,3,2,2,2,1
